Time_microseconds,Electron_Count,Input_Energy_J,Inelastic_Energy_Transfer_J,Elastic_Energy_Transfer_J,Total_Energy_Transfer_J,Efficiency_percent
0.000104,10400,0.80109,0.7161744600000001,0.0002706576676845984,0.7164451176676847,89.43378617477315
0.00010499999999999999,10500,0.80109,0.7137711899999998,0.00027244446380706865,0.7140436344638068,89.13400922039699
0.000106,10600,0.80109,0.7185777300000001,0.00027657428875240694,0.7188543042887525,89.73452474612063
0.000107,10700,0.80109,0.72819081,0.00027909638841036626,0.7284699063884104,90.93483957962958
0.000108,10800,0.80109,0.6921417600000002,0.0002815202251971587,0.6924232802251973,86.4351421469853
0.000109,10900,0.80109,0.73540062,0.000283466954822161,0.7356840869548221,91.83538515709364
0.00010999999999999999,11000,0.80109,0.7354006199999998,0.0002879735966407713,0.7356885935966406,91.83594772076184
0.000111,11100,0.80109,0.7378038900000001,0.00028873481092752757,0.7380926248109276,92.13604274314848
0.000112,11200,0.80109,0.7113679199999999,0.00029052265590261465,0.7116584426559025,88.83626591968651
0.00011300000000000001,11300,0.80109,0.7209810000000001,0.0002951314930023804,0.7212761314930025,90.03684124050932
0.000114,11400,0.80109,0.73059408,0.0002987024237059002,0.7308927824237059,91.23728699937898
0.000115,11500,0.80109,0.7137711899999999,0.00030357662584208585,0.714074766625842,89.13789544570857
0.00011600000000000001,11600,0.80109,0.7113679199999999,0.00030394738575985396,0.7116718673857598,88.83794172753636
0.00011700000000000001,11700,0.80109,0.7209809999999999,0.0003071517880242682,0.7212881517880242,90.03834173294952
0.00011800000000000001,11800,0.80109,0.7089646499999998,0.00030783115113776664,0.7092724811511375,88.53842653773913
0.000119,11900,0.80109,0.7113679199999999,0.0003106290213898406,0.7116785490213897,88.83877579564987
0.00012,12000,0.80109,0.7329973499999999,0.0003131459780342359,0.7333104959780341,91.53908998711452
0.000121,12100,0.80109,0.7185777300000001,0.0003163022754676294,0.7188940322754678,89.73948398748327
0.00012200000000000001,12200,0.80109,0.7233842699999998,0.0003186180185380558,0.7237028880185379,90.3397730615828
0.000123,12300,0.80109,0.7281908099999999,0.00032288768065351364,0.7285136976806533,90.94030604307322
0.000124,12400,0.80109,0.7233842699999999,0.00032419827105398523,0.723708468271054,90.34046964396545
0.000125,12500,0.80109,0.7185777299999999,0.0003279979897921395,0.718905727989792,89.7409439625981
0.00012600000000000003,12600,0.80109,0.7305940800000001,0.0003277898804589815,0.7309218698804592,91.24091798426504
0.000127,12700,0.80109,0.71857773,0.00033317639413979163,0.7189109063941398,89.74159038241802
0.000128,12800,0.80109,0.71617446,0.0003371584830096932,0.7165116184830097,89.44208746621256
0.000129,12900,0.80109,0.72578754,0.00033801665930784813,0.7261255566593079,90.64219459222704
0.00013000000000000002,13000,0.80109,0.720981,0.0003390885240688238,0.7213200885240688,90.04232839311535
0.000131,13100,0.80109,0.7113679200000003,0.00034414497842921444,0.7117120649784294,88.84295958989074
0.00013199999999999998,13200,0.80109,0.70415811,0.0003471141670781934,0.7045052241670782,87.9433302334542
0.00013299999999999998,13300,0.80109,0.7281908099999999,0.00034701959550945805,0.7285378295955093,90.94331842802903
0.000134,13400,0.80109,0.7378038900000001,0.00035011469592015506,0.7381540046959203,92.14370478923352
0.000135,13500,0.80109,0.7137711899999999,0.0003560953967425581,0.7141272853967424,89.14445135957804
0.000136,13600,0.80109,0.7378038900000002,0.0003583626401083356,0.7381622526401086,92.14473437946423
0.00013700000000000002,13700,0.80109,0.720981,0.00035818280781863536,0.7213391828078186,90.04471193095614
0.000138,13800,0.80109,0.70896465,0.0003634030822162448,0.7093280530822162,88.5453635773905
0.000139,13900,0.80109,0.6993515700000001,0.00036411633281535275,0.6997156863328154,87.34545261245215
0.00014,14000,0.80109,0.75222351,0.0003674442836190266,0.752590954283619,93.94586804026171
0.000141,14100,0.80109,0.7089646499999998,0.00036988744671277723,0.7093345374467125,88.54617302006844
0.000142,14200,0.80109,0.7161744600000001,0.00037455241980144664,0.7165490124198015,89.44675534831525
0.00014299999999999998,14300,0.80109,0.7089646499999999,0.00037296599015074097,0.7093376159901505,88.54655731439071
0.000144,14400,0.80109,0.7354006200000001,0.0003771547251208208,0.7357777747251208,91.84708019391334
0.000145,14500,0.80109,0.72578754,0.0003794740040166178,0.7261670140040166,90.64736970926823
0.000146,14600,0.80109,0.7137711899999997,0.00038460531175079623,0.7141557953117504,89.14801025001606
0.000147,14700,0.80109,0.73299735,0.0003826799610962522,0.7333800299610962,91.54776990864372
0.000148,14800,0.80109,0.7185777299999999,0.0003881497750949911,0.7189658797750949,89.74845270505708
0.000149,14900,0.80109,0.71857773,0.00039071986537743647,0.7189684498653774,89.7487735292308
0.00015,15000,0.80109,0.71617446,0.00039192312263656797,0.7165663831226365,89.44892373177561
0.00015099999999999998,15100,0.80109,0.6993515699999998,0.00039732924087549097,0.6997488992408754,87.34959857701425
0.000152,15200,0.80109,0.7450137000000001,0.00039968946324852136,0.7454133894632486,93.04989320344346
0.000153,15300,0.80109,0.7354006199999998,0.0004037088511157637,0.7358043288511156,91.85039494322618
0.00015399999999999998,15400,0.80109,0.7065613800000001,0.00040501400307414633,0.7069663940030743,88.25055786537807
0.000155,15500,0.80109,0.71136792,0.0004068704039020078,0.711774790403902,88.85078959961105
0.000156,15600,0.80109,0.74020716,0.00041079579012610537,0.7406179557901261,92.45127960533928
0.000157,15700,0.80109,0.7209810000000001,0.00041279367250544966,0.7213937936725056,90.0515290007303
0.000158,15800,0.80109,0.720981,0.0004148630178653001,0.7213958630178653,90.05178731708237
0.000159,15900,0.80109,0.7209809999999999,0.00041737812603793415,0.7213983781260378,90.05210127772675
0.00015999999999999999,16000,0.80109,0.7233842699999999,0.00042086867659622314,0.7238051386765961,90.35253700288676
0.00016099999999999998,16100,0.80109,0.7281908099999999,0.0004240187880739835,0.7286148287880738,90.95293023109703
0.00016199999999999998,16200,0.80109,0.7041581100000001,0.0004283179519738118,0.7045864279519739,87.9534668953686
0.00016300000000000003,16300,0.80109,0.6969483000000001,0.00042834074869576823,0.6973766407486959,87.05346974105828
0.000164,16400,0.80109,0.7522235099999999,0.0004302440067122699,0.7526537540067122,93.95370732456529
0.000165,16500,0.80109,0.7185777300000001,0.0004322340490869933,0.7190099640490871,89.75395574143535
0.00016600000000000002,16600,0.80109,0.7233842699999999,0.00043781413831619803,0.7238220841383162,90.35465230362396
0.00016700000000000002,16700,0.80109,0.7161744600000001,0.0004398554793973165,0.7166143154793974,89.4549071239301
0.00016800000000000002,16800,0.80109,0.72819081,0.00044277181104922757,0.7286335818110492,90.95527116940443
0.00016900000000000002,16900,0.80109,0.7450136999999998,0.00044695870079646384,0.7454606587007963,93.0557938185409
0.00017,17000,0.80109,0.7185777300000001,0.0004507164728544385,0.7190284464728546,89.7562629008627
0.000171,17100,0.80109,0.70656138,0.0004490126691096941,0.7070103926691097,88.2560502152305
0.000172,17200,0.80109,0.7233842699999999,0.00045233377581982485,0.7238366037758198,90.35646478865709
0.00017300000000000003,17300,0.80109,0.7017548399999999,0.0004538780984839704,0.7022087180984838,87.65665756638057
0.00017400000000000003,17400,0.80109,0.7450136999999999,0.00046187373058514003,0.745475573730585,93.05765566056938
0.000175,17500,0.80109,0.7113679200000003,0.00046008354951540954,0.7118280035495157,88.85743219226858
0.000176,17600,0.80109,0.7233842699999999,0.0004636404589942073,0.7238479104589941,90.35787620110428
0.00017700000000000002,17700,0.80109,0.7113679199999999,0.00046613945502448886,0.7118340594550244,88.85818815051822
0.00017800000000000002,17800,0.80109,0.720981,0.00047034109055870495,0.7214513410905586,90.05871264032939
0.00017900000000000001,17900,0.80109,0.72819081,0.0004707427562929082,0.7286615527562929,90.95876278029287
0.00017999999999999998,18000,0.80109,0.6873352200000001,0.00047511362479193736,0.687810333624792,85.8593083953593
0.000181,18100,0.80109,0.7233842699999999,0.00047780725524385043,0.7238620772552438,90.35964464102754
0.000182,18200,0.80109,0.70896465,0.000480396345336982,0.709445046345337,88.55996783704245
0.000183,18300,0.80109,0.7137711899999998,0.0004838694743003034,0.7142550594743001,89.16040138741633
0.00018400000000000003,18400,0.80109,0.7426104299999999,0.00048285848571657283,0.7430932884857165,92.76027518581927
0.00018500000000000002,18500,0.80109,0.7257875400000002,0.0004873307812581874,0.7262748707812584,90.66083346200784
0.000186,18600,0.80109,0.7450137000000001,0.0004896446905016448,0.7455033446905017,93.06112230715718
0.000187,18700,0.80109,0.70896465,0.0004929980102035336,0.7094576480102035,88.56154090178751
0.00018800000000000002,18800,0.80109,0.7281908100000001,0.0004967738261509487,0.7286875838261511,90.96201223664173
0.000189,18900,0.80109,0.7354006199999998,0.0004986611373420146,0.7358992811373418,91.86224782947086
0.00019,19000,0.80109,0.7161744599999998,0.0004996273545469967,0.7166740873545469,89.46236844230697
0.00019099999999999998,19100,0.80109,0.7185777300000001,0.0005017334698575151,0.7190794634698576,89.76263134851578
0.000192,19200,0.80109,0.7113679199999999,0.0005079969814299133,0.7118759169814298,88.86341322218799
0.000193,19300,0.80109,0.73299735,0.0005071380426650387,0.733504488042665,91.56330600090212
0.000194,19400,0.80109,0.7137711899999998,0.000512977711907318,0.7142841677119071,89.16403496634172
0.00019500000000000002,19500,0.80109,0.7017548399999998,0.0005131034981535022,0.7022679434981532,87.66405066825543
0.000196,19600,0.80109,0.7209810000000001,0.0005171979409007567,0.7214981979409009,90.0645617771968
0.000197,19700,0.80109,0.7257875400000001,0.0005206627994154847,0.7263082027994157,90.66499429519446
0.000198,19800,0.80109,0.70656138,0.0005239538441628292,0.7070853338441628,88.26540511601773
0.000199,19900,0.80109,0.7209809999999999,0.000524246937385251,0.7215052469373852,90.0654417028758
0.0002,20000,0.80109,0.7305940799999998,0.0005255097378934241,0.7311195897378933,91.2655993381518
0.000201,20100,0.80109,0.7354006200000001,0.0005318712156552738,0.7359324912156553,91.8663934408912
0.000202,20200,0.80109,0.72338427,0.0005336754454598678,0.72391794544546,90.36661866275504
0.000203,20300,0.80109,0.73299735,0.0005370438700575411,0.7335343938700576,91.56703914292514
0.000204,20400,0.80109,0.7137711899999999,0.0005393094975683116,0.7143104994975682,89.16732196098907
0.000205,20500,0.80109,0.7161744599999998,0.0005404314808136848,0.7167148914808136,89.46746201814535
0.00020600000000000002,20600,0.80109,0.7185777300000001,0.0005452204326503583,0.7191229504326505,89.76805982254089
0.000207,20700,0.80109,0.72338427,0.0005474858741994986,0.7239317558741996,90.36834261746104
0.000208,20800,0.80109,0.70896465,0.0005474932715578277,0.7095121432715578,88.56834354091582
0.00020899999999999998,20900,0.80109,0.6993515699999999,0.0005516372303365011,0.6999032072303364,87.36886083085655
0.00021,21000,0.80109,0.7354006199999998,0.000553305557302526,0.7359539255573023,91.86906908809885
0.000211,21100,0.80109,0.7450137000000001,0.0005602146886208432,0.745573914688621,93.06993155432232
0.000212,21200,0.80109,0.7089646500000001,0.0005577648246496841,0.7095224148246497,88.56962573799512
0.000213,21300,0.80109,0.71617446,0.0005615387008969926,0.716735998700897,89.4700968306769
0.000214,21400,0.80109,0.720981,0.0005657842832045607,0.7215467842832045,90.07062680640361
0.000215,21500,0.80109,0.7498202399999998,0.0005682235348926465,0.7503884635348924,93.67093129790209
0.000216,21600,0.80109,0.7209810000000001,0.0005714936096312082,0.7215524936096313,90.07133950115546
0.00021700000000000002,21700,0.80109,0.7185777300000001,0.0005740904262607245,0.7191518204262609,89.77166366157762
0.00021799999999999999,21800,0.80109,0.71857773,0.0005754352220542535,0.7191531652220543,89.77183153225845
0.00021899999999999998,21900,0.80109,0.6993515699999999,0.0005784865587189212,0.6999300565587189,87.37221243043469
0.00022,22000,0.80109,0.7113679199999998,0.0005826307659456492,0.7119505507659455,88.87272975146428
0.000221,22100,0.80109,0.71136792,0.0005850213474017824,0.7119529413474018,88.87302816759886
0.000222,22200,0.80109,0.71857773,0.0005864139725491678,0.7191641439725492,89.77320200875883
0.00022299999999999997,22300,0.80109,0.7233842699999999,0.0005896880654733555,0.7239739580654733,90.37361071361505
0.000224,22400,0.80109,0.72578754,0.000589804845075744,0.7263773448450758,90.67362529115049
0.000225,22500,0.80109,0.7209809999999999,0.0005979287944940749,0.7215789287944939,90.07463940315945
0.000226,22600,0.80109,0.71136792,0.0005966233303384674,0.7119645433303385,88.87447644209028
0.000227,22700,0.80109,0.7402071600000001,0.0005993547515695646,0.7408065147515697,92.47481740525274
0.000228,22800,0.80109,0.72338427,0.0006018636430944371,0.7239861336430945,90.37513058996691
0.000229,22900,0.80109,0.74741697,0.0006041127645962969,0.7480210827645962,93.37541134755469
0.00023,23000,0.80109,0.7017548399999999,0.0006059126843078778,0.7023607526843078,87.6756360314854
0.00023100000000000003,23100,0.80109,0.7378038899999998,0.0006108544985899139,0.7384147444985897,92.17625291772973
0.00023200000000000003,23200,0.80109,0.7137711900000001,0.0006126581211302276,0.7143838481211303,89.17647806377408
0.00023300000000000003,23300,0.80109,0.71857773,0.000616006501866932,0.7191937365018669,89.77689604185119
0.000234,23400,0.80109,0.71617446,0.0006189988284079016,0.7167934588284078,89.4772695738008
0.00023500000000000002,23500,0.80109,0.70415811,0.0006198194185391253,0.7047779294185391,87.97737200791946
0.00023600000000000002,23600,0.80109,0.7402071599999999,0.0006247573962432321,0.7408319173962431,92.47798841528518
0.00023700000000000001,23700,0.80109,0.7185777300000001,0.0006273639963340468,0.7192050939963341,89.77831379702738
0.000238,23800,0.80109,0.7281908100000001,0.0006282455502614068,0.7288190555502615,90.978423841329
0.000239,23900,0.80109,0.6969483,0.0006315824332097235,0.6975798824332097,87.07884038410751
0.00024,24000,0.80109,0.7305940799999999,0.0006369305401898533,0.7312310105401898,91.2795079879375
0.000241,24100,0.80109,0.7089646499999999,0.0006378339732422832,0.7096024839732421,88.57962076335811
0.00024200000000000003,24200,0.80109,0.7378038900000002,0.0006404738280932792,0.7384443638280935,92.17995029618882
0.00024300000000000002,24300,0.80109,0.73059408,0.0006416502194496429,0.7312357302194497,91.28009714509272
0.00024400000000000002,24400,0.80109,0.7233842699999999,0.0006454212393252693,0.7240296912393253,90.38056788118264
0.000245,24500,0.80109,0.720981,0.000649177342268937,0.721630177342269,90.0810367552181
0.00024599999999999996,24600,0.80109,0.6945450299999999,0.000650444472138295,0.6951954744721381,86.78119493088197
0.000247,24700,0.80109,0.7209810000000001,0.0006517674705213136,0.7216327674705214,90.08136008073217
0.000248,24800,0.80109,0.7113679199999999,0.000655032187421694,0.7120229521874216,88.8817676150278
0.000249,24900,0.80109,0.7354006199999998,0.0006573745223603289,0.7360579945223602,91.88206000858241
0.00024999999999999995,25000,0.80109,0.7329973499999999,0.0006613693186429739,0.7336587193186429,91.58255867859138
0.00025100000000000003,25100,0.80109,0.72578754,0.0006636680792350894,0.7264512080792351,90.68284563269671
0.000252,25200,0.80109,0.6945450300000001,0.0006653120916430251,0.6952103420916431,86.78305085470652
0.00025299999999999997,25300,0.80109,0.71136792,0.0006717769501068395,0.7120396969501069,88.88385786245513
0.000254,25400,0.80109,0.73540062,0.0006696692193146637,0.7360702892193146,91.88359475455219
0.00025499999999999996,25500,0.80109,0.74982024,0.0006752267546095974,0.7504954667546097,93.68428850122967
0.000256,25600,0.80109,0.7089646499999998,0.0006768693006833967,0.7096415193006832,88.58449354011108
0.00025699999999999996,25700,0.80109,0.7305940800000001,0.0006783137541027724,0.7312723937541029,91.28467385117183
0.00025799999999999993,25800,0.80109,0.7161744600000001,0.00068447986195037,0.7168589398619505,89.4854435658693
0.000259,25900,0.80109,0.69454503,0.000688313424478602,0.6952333434244786,86.78592210920884
0.00026,26000,0.80109,0.7354006199999998,0.0006889565265947768,0.7360895765265946,91.88600238751988
0.000261,26100,0.80109,0.7305940799999999,0.0006893362822360943,0.731283416282236,91.2860497924855
0.00026199999999999997,26200,0.80109,0.7281908100000002,0.0006937439547114032,0.7288845539547116,90.9866000018332
0.000263,26300,0.80109,0.7161744600000002,0.000695849582835697,0.7168703095828359,89.48686284722982
0.000264,26400,0.80109,0.7161744600000001,0.0006997041874801652,0.7168741641874802,89.48734401720183
0.000265,26500,0.80109,0.7305940799999999,0.0007008137623740328,0.731294893762374,91.28748252536222
0.00026600000000000007,26600,0.80109,0.7113679199999998,0.0007049386362666427,0.7120728586362665,88.88799743302843
0.00026700000000000004,26700,0.80109,0.7137711900000002,0.0007090809361271956,0.7144802709361274,89.18851451600845
0.00026800000000000006,26800,0.80109,0.7257875400000002,0.0007117560016295188,0.7264992960016298,90.68884844412811
0.00026900000000000003,26900,0.80109,0.69214176,0.0007110841393358371,0.6928528441393359,86.48876457572548
0.00027,27000,0.80109,0.73299735,0.0007154788662788884,0.7337128288662789,91.58931316910378
0.00027100000000000003,27100,0.80109,0.7233842699999999,0.0007165375342741208,0.7241008075342741,90.38944532245559
0.000272,27200,0.80109,0.7329973500000001,0.0007183751147279108,0.733715725114728,91.58967470763794
0.0002730000000000001,27300,0.80109,0.7257875400000001,0.000724130176688512,0.7265116701766886,90.69039311147382
0.00027400000000000005,27400,0.80109,0.71136792,0.000724943083255502,0.7120928630832556,88.89049458655066
0.000275,27500,0.80109,0.7185777299999999,0.0007293459258889759,0.7193070759258889,89.79104419298692
0.00027600000000000004,27600,0.80109,0.7257875399999998,0.0007318752268306912,0.7265194152268305,90.69135992543607
0.000277,27700,0.80109,0.7329973499999999,0.0007309355206507023,0.7337282855206506,91.59124262202539
0.00027800000000000004,27800,0.80109,0.7209810000000001,0.0007354845229694624,0.7217164845229695,90.09181047361538
0.000279,27900,0.80109,0.7233842699999999,0.0007396712724606441,0.7241239412724606,90.3923331051954
0.00028000000000000003,28000,0.80109,0.7137711899999999,0.0007445207928313032,0.7145157107928312,89.19293847045479
0.00028100000000000005,28100,0.80109,0.7305940799999999,0.0007453922301859032,0.7313394722301858,91.29304725184684
0.000282,28200,0.80109,0.7113679199999997,0.0007482991926926342,0.7121162191926923,88.89341012787281
0.00028300000000000005,28300,0.80109,0.73299735,0.0007491315409219626,0.7337464815409219,91.59351402969614
0.000284,28400,0.80109,0.7137711899999999,0.0007496679220310667,0.7145208579220309,89.19358098615952
0.000285,28500,0.80109,0.73059408,0.0007562778894503926,0.7313503578894505,91.29440610782076
0.000286,28600,0.80109,0.70415811,0.0007542296123499548,0.7049123396123499,87.99415042161552
0.00028700000000000004,28700,0.80109,0.71617446,0.0007600687192881631,0.7169345287192881,89.4948793168743
0.00028800000000000006,28800,0.80109,0.6969483000000001,0.0007629052297907612,0.6977112052297908,87.0952333982174
0.00028900000000000003,28900,0.80109,0.7281908100000001,0.0007637282494373213,0.7289545382494373,90.99533613568443
0.00029,29000,0.80109,0.71857773,0.0007699143515579772,0.719347644351558,89.79610834631578
0.000291,29100,0.80109,0.7281908099999999,0.0007706626346173257,0.7289614726346172,90.99620175441085
0.000292,29200,0.80109,0.7305940799999999,0.0007728162619233021,0.7313668962619232,91.29647059159595
0.000293,29300,0.80109,0.7402071600000002,0.0007744075465556267,0.7409815675465559,92.49666923153407
0.000294,29400,0.80109,0.7137711899999999,0.0007802255084569016,0.7145514155084568,89.19739548713787
0.000295,29500,0.80109,0.74020716,0.0007798517231959784,0.7409870117231959,92.49734882760538
0.00029600000000000004,29600,0.80109,0.7185777299999999,0.0007821403715884319,0.7193598703715883,89.79763451947291
0.000297,29700,0.80109,0.71617446,0.0007862006030920354,0.716960660603092,89.49814135780787
0.00029800000000000003,29800,0.80109,0.7185777300000001,0.0007889459283122937,0.7193666759283124,89.7984840564554
0.000299,29900,0.80109,0.71857773,0.000794666652736939,0.719372396652737,89.7991981741057
0.00030000000000000003,30000,0.80109,0.720981,0.0007980036816432332,0.7217790036816432,90.09961473512391
0.000301,30100,0.80109,0.6993515699999999,0.0007969020428876954,0.7001484720428877,87.3994772176514
0.000302,30200,0.80109,0.7378038899999998,0.0007990939326161686,0.7386029839326159,92.19975083107406
0.00030300000000000005,30300,0.80109,0.7257875400000002,0.0008001741788297611,0.72658771417883,90.69988567811069
0.000304,30400,0.80109,0.7209810000000001,0.0008068446504527211,0.7217878446504529,90.10071835254558
0.00030500000000000004,30500,0.80109,0.70415811,0.0008050150555089174,0.7049631250555088,88.0004899643805
0.000306,30600,0.80109,0.70415811,0.0008124883265348873,0.7049705983265349,88.00142285218315
0.000307,30700,0.80109,0.7257875399999998,0.000810564829530127,0.7265981048295299,90.70118274219668
0.000308,30800,0.80109,0.7305940800000001,0.0008144389310613032,0.7314085189310614,91.30166634600052
0.00030900000000000003,30900,0.80109,0.7209810000000001,0.0008180360525802333,0.7217990360525803,90.10211537431022
0.00031000000000000005,31000,0.80109,0.71857773,0.0008188310221606379,0.7193965610221607,89.80221461039952
0.000311,31100,0.80109,0.7209809999999999,0.0008233487310533872,0.7218043487310533,90.10277855561942
0.000312,31200,0.80109,0.7257875399999998,0.0008249388606076047,0.7266124788606074,90.70297705130024
0.000313,31300,0.80109,0.7426104300000002,0.000830730254490006,0.7434411602544901,92.803699990592
0.000314,31400,0.80109,0.720981,0.0008298956217811687,0.7218108956217811,90.10359580343399
0.000315,31500,0.80109,0.7065613799999999,0.0008340252638017821,0.7073954052638017,88.30411130636398
0.00031600000000000004,31600,0.80109,0.71857773,0.0008408433938460554,0.7194185733938461,89.80496241290845
0.000317,31700,0.80109,0.7209809999999999,0.0008420694735226998,0.7218230694735226,90.10511546438697
0.00031800000000000003,31800,0.80109,0.7113679199999998,0.0008450527959867403,0.7122129727959866,88.90548787226109
0.000319,31900,0.80109,0.7257875400000001,0.0008442541228525918,0.7266317941228527,90.70538817399077
0.00032,32000,0.80109,0.7161744600000001,0.0008511995535282966,0.7170256595535284,89.50625517150736
0.000321,32100,0.80109,0.72819081,0.0008499504783050322,0.729040760478305,91.00609924955447
0.00032199999999999997,32200,0.80109,0.6993515699999999,0.00085145455565672,0.7002030245556566,87.40628700342987
0.000323,32300,0.80109,0.7522235099999999,0.000854702621947,0.7530782126219469,94.00669245928493
0.000324,32400,0.80109,0.71136792,0.000859805041327654,0.7122277250413277,88.90732939382282
0.00032500000000000004,32500,0.80109,0.7257875400000001,0.0008636683631977341,0.7266512083631979,90.707811652073
0.000326,32600,0.80109,0.720981,0.0008637898707886513,0.7218447898707886,90.10782681975489
0.000327,32700,0.80109,0.7281908099999999,0.0008664925316355014,0.7290573025316354,91.00816419276588
0.000328,32800,0.80109,0.7185777299999998,0.0008725251826419594,0.7194502551826417,89.80891724808255
0.000329,32900,0.80109,0.7161744600000002,0.0008701066660727868,0.717044566666073,89.50861534485739
0.00033,33000,0.80109,0.7474169700000003,0.0008738061633734356,0.7482907761633737,93.40907715275476
0.000331,33100,0.80109,0.6969483000000001,0.0008761790730223761,0.6978244790730225,87.10937336297555
0.00033200000000000005,33200,0.80109,0.7137711900000001,0.0008797782922092439,0.7146509682922093,89.20982265317127
0.000333,33300,0.80109,0.73299735,0.0008836312291224893,0.7338809812291225,91.61030361492739
0.000334,33400,0.80109,0.73299735,0.00088360158344619,0.7338809515834461,91.61029991431859
0.000335,33500,0.80109,0.7041581100000001,0.0008890483791906791,0.7050471583791907,88.01097983735939
0.000336,33600,0.80109,0.7137711899999998,0.0008906060015737544,0.7146617960015735,89.21117427524557
0.000337,33700,0.80109,0.7041581099999998,0.0008934666662922681,0.7050515766662921,88.01153137177654
0.00033800000000000003,33800,0.80109,0.7378038899999998,0.0008940551493922223,0.738697945149392,92.21160483211929
0.000339,33900,0.80109,0.7305940799999998,0.0009007787114857729,0.7314948587114856,91.31244413375904
0.00034,34000,0.80109,0.7329973500000001,0.0009026978315216207,0.7339000478315217,91.61268369744558
0.000341,34100,0.80109,0.7017548400000001,0.0009013744033856614,0.7026562144033858,87.7125184939651
0.000342,34200,0.80109,0.7137711900000001,0.0009073242014361955,0.7146785142014364,89.21326120676777
0.000343,34300,0.80109,0.73299735,0.0009090508952191735,0.7339064008952192,91.61347674985595
0.00034399999999999996,34400,0.80109,0.7113679199999999,0.0009102013417582408,0.7122781213417582,88.91362036001247
0.00034500000000000004,34500,0.80109,0.7137711899999999,0.000913593343653521,0.7146847833436534,89.21404378325445
0.000346,34600,0.80109,0.74261043,0.0009190821688035664,0.7435295121688036,92.81472895290594
0.00034700000000000003,34700,0.80109,0.7137711899999998,0.0009168800784524691,0.7146880700784523,89.21445406616446
0.000348,34800,0.80109,0.7089646499999999,0.0009235746341738896,0.7098882246341738,88.6152897469307
0.00034899999999999997,34900,0.80109,0.7089646499999999,0.0009248732233441649,0.709889523223344,88.6154518498093
0.00035,35000,0.80109,0.7233842700000003,0.0009260300629228745,0.7243103000629232,90.41559625800846
0.00035099999999999997,35100,0.80109,0.7257875400000001,0.0009321048252675675,0.7267196448252677,90.71635456998561
0.000352,35200,0.80109,0.7329973500000001,0.000934252360076591,0.7339316023600767,91.61662264663356
0.000353,35300,0.80109,0.7233842699999999,0.0009346898781707508,0.7243189598781707,90.4166772620397
0.000354,35400,0.80109,0.71857773,0.0009378756300239115,0.7195156056300239,89.81707493914817
0.000355,35500,0.80109,0.73299735,0.000943690584504121,0.7339410405845042,91.61780081942615
0.000356,35600,0.80109,0.7209809999999999,0.0009455114054924016,0.7219265114054922,90.11802811242862
0.000357,35700,0.80109,0.71617446,0.0009431253147409396,0.7171175853147409,89.51773025687271
0.000358,35800,0.80109,0.70415811,0.0009475819068326252,0.7051056919068326,88.01828657285829
0.00035899999999999994,35900,0.80109,0.7426104299999998,0.0009502142212940383,0.7435606442212939,92.8186151645369
0.00036,36000,0.80109,0.7281908100000002,0.0009523425065670069,0.7291431525065672,91.0188808381823
0.000361,36100,0.80109,0.7185777300000001,0.00095809494681417,0.7195358249468143,89.81959891483956
0.000362,36200,0.80109,0.7161744600000002,0.000961512852813164,0.7171359728528134,89.52002557177467
0.000363,36300,0.80109,0.7161744600000001,0.0009662258473368999,0.7171406858473369,89.52061389441181
0.000364,36400,0.80109,0.7161744600000001,0.0009633039443416684,0.7171377639443417,89.52024915358983
0.000365,36500,0.80109,0.7161744600000001,0.0009634773248941753,0.7171379373248943,89.52027079670613
0.00036599999999999995,36600,0.80109,0.72578754,0.0009705869069741691,0.7267581269069742,90.72115828516004
0.00036700000000000003,36700,0.80109,0.720981,0.0009731573927284561,0.7219541573927284,90.12147915870557
0.000368,36800,0.80109,0.70415811,0.0009740390202012668,0.7051321490202012,88.02158921229271
0.000369,36900,0.80109,0.7354006199999998,0.0009755280580113314,0.7363761480580112,91.92177508864371
0.00037,37000,0.80109,0.7354006200000001,0.0009808612600212283,0.7363814812600213,91.92244083189104
0.00037099999999999996,37100,0.80109,0.7089646500000001,0.0009835259103803098,0.7099481759103804,88.6227734599783
0.000372,37200,0.80109,0.72819081,0.0009850162187181365,0.7291758262187181,91.02295949501048
0.00037299999999999996,37300,0.80109,0.70896465,0.0009896214822427828,0.7099542714822428,88.62353436967723
0.00037400000000000004,37400,0.80109,0.72578754,0.0009942931214867302,0.7267818331214867,90.72411753008736
0.000375,37500,0.80109,0.7233842699999999,0.0009936524343761315,0.724377922434376,90.42403755312316
0.000376,37600,0.80109,0.7305940799999999,0.0009984441275102582,0.7315925241275102,91.3246356997477
0.000377,37700,0.80109,0.7065613799999999,0.001003748845236169,0.707565128845236,88.32529788737837
0.00037799999999999997,37800,0.80109,0.7137711899999999,0.0009990735114809573,0.7147702635114809,89.22471426570388
0.000379,37900,0.80109,0.7257875399999998,0.0010045762820071421,0.7267921162820069,90.72540117617751
0.00037999999999999997,38000,0.80109,0.6945450299999999,0.0010028021660719983,0.6955478321660719,86.82517971337272
0.00038099999999999994,38100,0.80109,0.7474169700000002,0.0010068636901239265,0.7484238336901241,93.42568671314925
0.000382,38200,0.80109,0.7257875400000001,0.0010095802249381841,0.7267971202249383,90.72602581786302
0.000383,38300,0.80109,0.73299735,0.0010170639915283248,0.7340144139915283,91.62696001596227
